t,x,y
8.341561040693795,61.840953744779185,46.834240246733806
8.377585056704469,61.87733580784204,46.84327268724852
8.413609072715143,61.913773710868995,46.85220841000278
8.449633088725816,61.950266955872074,46.86104827753802
8.485657104736491,61.98681503725041,46.86979316558156
8.521681120747164,62.023417441833516,46.87844396297176
8.55770513675784,62.06007364892548,46.88700157158137
8.593729152768512,62.09678313035017,46.895466906239285
8.629753168779185,62.133545350497435,46.903840894650486
8.66577718478986,62.17035976637027,46.91212447731443
8.701801200800533,62.20722582763294,46.920318607441594
8.737825216811206,62.244142976660115,46.92842425086846
8.773849232821881,62.2811106485869,46.93644238597075
8.809873248832556,62.318128271359946,46.94437400357506
8.845897264843229,62.355195265789376,46.95222010686874
8.881921280853902,62.39231104560179,46.95998171130824
8.917945296864577,62.42947501749414,46.96765984452568
8.95396931287525,62.46668658118862,46.975255546233875
8.989993328885923,62.503945129488415,46.98276986812969
9.026017344896598,62.54125004833447,46.99020387379577
9.062041360907271,62.578600716863136,46.997558638600694
9.098065376917944,62.61599650746477,47.004835249597406
9.134089392928619,62.65343678584326,47.01203480542023
9.170113408939294,62.69092091107645,47.01915841618008
9.206137424949967,62.72844823567748,47.02620720335834
9.24216144096064,62.76601810565708,47.033182299698886
9.278185456971315,62.803629860586696,47.04008484909878
9.314209472981988,62.841282833662554,47.04691600649729
9.35023348899266,62.87897635177061,47.05367693776341
9.386257505003336,62.9167097355524,47.060368819581825
9.422281521014009,62.95448229947172,47.06699283933733
9.458305537024682,62.99229335188224,47.073550194997836
9.494329553035357,63.03014219509596,47.080042094995704
9.530353569046031,63.06802812545253,47.086469758107796
9.566377585056705,63.10595043338937,47.09283441333384
9.602401601067378,63.143908403512775,47.09913729977344
9.638425617078052,63.18190131466972,47.10537966650164
9.674449633088726,63.219928440020595,47.11156277244297
9.710473649099399,63.25798904711268,47.11768788624412
9.746497665110073,63.29608239795456,47.123756286145124
9.782521681120746,63.334207749091235,47.12976925984919
9.818545697131421,63.37236435168015,47.13572810439112
9.854569713142094,63.4105514515679,47.141634126004334
9.89059372915277,63.44876828936784,47.14748863998651
9.926617745163442,63.48701410053845,47.15329297056388
9.962641761174115,63.52528811546243,47.159048450754156
9.99866577718479,63.563589559526605,47.164756422228145
10.034689793195463,63.60191765320263,47.170418235170075
10.070713809206136,63.64027161212834,47.1760352481365
10.106737825216811,63.67865064718998,47.18160882791403
10.142761841227486,63.71705396460511,47.187140349375746
10.178785857238157,63.75548076600615,47.192631195336276
10.214809873248832,63.793930248524866,47.19808275640577
10.250833889259507,63.83240160487736,47.20349643084247
10.28685790527018,63.87089402344985,47.208873624404205
10.322881921280853,63.9094066883852,47.21421575019854
10.358905937291528,63.94793877967001,47.21952422853189
10.394929953302201,63.98648947322252,47.224800486757296
10.430953969312874,64.02505794098107,47.23004595912117
10.466977985323549,64.06364335099335,47.2352620866088
10.503002001334224,64.10224486750613,47.240450316788795
10.539026017344895,64.14086165105577,47.24561210365637
10.57505003335557,64.1794928585594,47.250748907475575
10.611074049366245,64.2181376434065,47.25586219462038
10.647098065376918,64.25679515555137,47.260953437414734
10.683122081387591,64.29546454160604,47.26602411397162
10.719146097398266,64.33414494493377,47.271075708030985
10.755170113408939,64.37283550574323,47.2761097087967
10.791194129419612,64.41153536118321,47.28112761077255
10.827218145430287,64.45024364543788,47.286130913597205
10.863242161440962,64.48895948982259,47.29112112187821
10.899266177451633,64.5276820228803,47.29609974502512
10.935290193462308,64.56641037047844,47.30106829708158
10.971314209472983,64.60514365590639,47.30602829655659
11.007338225483656,64.64388099997342,47.31098126625484
11.043362241494329,64.68262152110712,47.315928733106205
11.079386257505003,64.72136433545239,47.32087222799429
11.115410273515677,64.76010855697083,47.32581328558426
11.15143428952635,64.79885329754073,47.330753444149785
11.187458305537024,64.83759766705734,47.33569424539916
11.2234823215477,64.87634077353373,47.34063723430072
11.25950633755837,64.9150817232021,47.34558395890743
11.295530353569045,64.95381962061543,47.350535970180744
11.33155436957972,64.99255356874957,47.355494821813735
11.367578385590393,65.03128266910576,47.36046207005357
11.403602401601066,65.07000602181363,47.36543927352322
11.439626417611741,65.10872272573435,47.37042799304257
11.475650433622414,65.14743187856443,47.375429791448816
11.511674449633087,65.18613257693971,47.38044623341632
11.547698465643762,65.2248239165397,47.3854788852758
11.583722481654437,65.26350499219238,47.390529314832925
11.61974649766511,65.30217489797916,47.39559909118639
11.655770513675783,65.34083272734034,47.4006897845454
11.691794529686458,65.37947757318071,47.405802966046636
11.727818545697131,65.41810852797553,47.410940207570796
11.763842561707804,65.45672468387679,47.41610308155849
11.799866577718479,65.49532513281966,47.4212931608258
11.835890593729152,65.53390896662934,47.42651201837938
11.871914609739825,65.572475277128,47.43176122723107
11.9079386257505,65.61102315624204,47.43704236021222
11.943962641761175,65.64955169610957,47.44235698978745
11.979986657771848,65.68805998918805,47.44770668786828
12.016010673782521,65.72654712836214,47.45309302562624
12.052034689793196,65.76501220705184,47.458517573305734
12.088058705803869,65.80345431932054,47.46398190003665
12.124082721814542,65.84187255998356,47.46948757364657
12.160106737825217,65.88026602471658,47.47503616047289
12.19613075383589,65.91863381016431,47.48062922517456
12.232154769846563,65.95697501404926,47.48626833054373
12.268178785857238,65.99528873528065,47.49195503731714
12.304202801867913,66.03357407406335,47.49769090398736
12.340226817878586,66.07183013200697,47.503477486613896
12.376250833889259,66.11005601223496,47.50931633863418
12.412274849899934,66.14825081949385,47.51520901067444
12.448298865910607,66.1864136602624,47.5211570503605
12.48432288192128,66.22454364286095,47.52716200212855
12.520346897931955,66.26263987756064,47.53322540703582
12.556370913942628,66.30070147669277,47.53934880257134
12.5923949299533,66.33872755475798,47.54553372246663
12.628418945963976,66.37671722853561,47.551781696506424
12.66444296197465,66.41466961719286,47.55809425033953
12.700466977985323,66.45258384239405,47.56447290528967
12.736490993995996,66.49045902840965,47.5709191781665
12.772515010006671,66.5282943022254,47.57743458107672
12.808539026017344,66.5660887936513,47.58402062123531
12.844563042028017,66.6038416354304,47.59067880077699
12.880587058038692,66.64155196334764,47.59741061656779
12.916611074049365,66.67921891633841,47.604217560016956
12.952635090060038,66.71684163659714,47.61110111688897
12.988659106070713,66.7544192696856,47.61806276711589
13.024683122081388,66.79195096464106,47.625103984609964
13.060707138092061,66.82943587408437,47.63222623707658
13.096731154102734,66.86687315432769,47.63943098582749
13.132755170113409,66.90426196548223,47.64671968559438
13.168779186124082,66.94160147156553,47.654093784342905
13.204803202134755,66.97889084060871,47.66155472308701
13.24082721814543,67.01612924476338,47.66910393570373
13.276851234156105,67.05331586040829,47.67674284874847
13.312875250166776,67.0904498682558,47.68447288127059
13.348899266177451,67.12753045345798,47.6922954446297
13.384923282188126,67.16455680571237,47.7002119423123
13.420947298198799,67.20152811936761,47.708223769749
13.456971314209472,67.2384435935286,47.71633231413234
13.492995330220147,67.27530243216137,47.72453895423511
13.52901934623082,67.31210384419758,47.732845060229344
13.565043362241493,67.34884704363874,47.74125199350587
13.601067378252168,67.38553124965992,47.749761106494596
13.637091394262843,67.42215568671323,47.75837374248537
13.673115410273514,67.45871958463074,47.76709123544956
13.709139426284189,67.49522217872718,47.775914909862436
13.745163442294864,67.531662709902,47.78484608052611
13.781187458305537,67.56804042474113,47.79388605239345
13.81721147431621,67.60435457561829,47.80303612039257
13.853235490326885,67.64060442079575,47.812297569252294
13.889259506337558,67.67678922452473,47.82167167332833
13.92528352234823,67.71290825714516,47.83115969643035
13.961307538358906,67.74896079518506,47.84076289164992
13.99733155436958,67.78494612145937,47.85048250118937
14.033355570380253,67.82086352516828,47.86031975619145
14.069379586390927,67.85671230199489,47.870275876570126
14.105403602401601,67.89249175420251,47.88035207084214
14.141427618412274,67.9282011907312,47.890549535959686
14.177451634422948,67.96383992729395,47.90086945714399
14.213475650433622,67.99940728647196,47.91131300772
14.249499666444295,68.03490259780972,47.921881348952084
14.28552368245497,68.07032519790907,47.9325756298808
14.321547698465643,68.10567443052288,47.94339698716075
14.357571714476316,68.14094964664802,47.95434654489953
14.393595730486991,68.17615020461771,47.96542541449788
14.429619746497664,68.21127547019306,47.9766346944909
14.46564376250834,68.24632481665418,47.98797547039054
14.501667778519012,68.28129762489034,47.99944881452916
14.537691794529685,68.31619328348961,48.01105578590445
14.57371581054036,68.35101118882773,48.022797430025484
14.609739826551033,68.38575074515616,48.03467477876004
14.645763842561708,68.42041136468958,48.04668885018333
14.681787858572381,68.45499246769249,48.05884064842781
14.717811874583054,68.48949348256504,48.07113116353451
14.753835890593729,68.52391384592818,48.0835613713056
14.789859906604402,68.55825300270801,48.09613223315837
14.825883922615077,68.59251040621925,48.10884469598056
14.86190793862575,68.62668551824792,48.121699691987075
14.897931954636423,68.66077780913332,48.13469813857819
14.933955970647098,68.69478675784903,48.14784093819914
14.969979986657771,68.7287118520831,48.16112897820121
15.006004002668446,68.76255258831742,48.174563130704264
15.042028018679119,68.79630847190629,48.188144252460795
15.078052034689792,68.82997901715386,48.20187318472152
15.114076050700467,68.86356374739104,48.215750753102505
15.15010006671114,68.89706219505118,48.2297777674538
15.186124082721815,68.93047390174503,48.2439550217297
15.222148098732488,68.96379841833478,48.25828329386062
15.25817211474316,68.997035305007,48.27276334562653
15.294196130753836,69.03018413134491,48.28739592253206
15.330220146764509,69.06324447639936,48.30218175368326
15.366244162775184,69.0962159287592,48.31712155166597
15.402268178785857,69.12909808662033,48.33221601242599
15.43829219479653,69.16189055785414,48.34746581515082
15.474316210807205,69.19459296007452,48.36287162215328
15.510340226817878,69.22720492070431,48.3784340787567
15.546364242828552,69.25972607704038,48.39415381318199
15.582388258839226,69.2921560763179,48.410031436436455
15.618412274849899,69.32449457577341,48.42606754220438
15.654436290860573,69.35674124270712,48.442262706739456
15.690460306871246,69.38889575454375,48.45861748875899
15.726484322881921,69.4209577988927,48.47513242933998
15.762508338892594,69.4529270736069,48.49180805181708
15.798532354903267,69.48480328684067,48.5086448616824
15.834556370913942,69.51658615710647,48.525643346487165
15.870580386924615,69.54827541333056,48.542803975745386
15.90660440293529,69.57987079490755,48.56012720083933
15.942628418945963,69.61137205175383,48.57761345492701
15.978652434956636,69.64277894435983,48.59526315285159
16.01467645096731,69.67409124384125,48.61307669105279
16.050700466977986,69.70530873198898,48.63105444748021
16.086724482988657,69.7364312013181,48.649196781508714
16.122748498999332,69.76745845511547,48.66750403385582
16.158772515010007,69.79839030748636,48.685976526501044
16.19479653102068,69.82922658339967,48.70461456260737
16.230820547031353,69.85996711873231,48.72341842644472
16.266844563042028,69.89061176031203,48.74238838331551
16.3028685790527,69.9211603659592,48.76152467948227
16.338892595063374,69.9516128045275,48.780827542097406
16.37491661107405,69.9819689559432,48.80029717913495
16.41094062708472,70.01222871124328,48.81993377932455
16.4469646430954,70.04239197261239,48.839737512087574
16.48298865910607,70.07245865341852,48.85970852747523
16.51901267511674,70.10242867824739,48.87984695610903
16.55503669112742,70.13230198293564,48.90015290912327
16.59106070713809,70.1620785146028,48.92062647810976
16.627084723148766,70.19175823168185,48.941267735064706
16.66310873915944,70.2213411039487,48.96207673233783
16.699132755170112,70.25082711255031,48.98305350258365
16.735156771180787,70.2802162500314,49.00419805871504
16.77118078719146,70.30950852036015,49.02551039385896
16.807204803202133,70.33870393895232,49.04699048131446
16.843228819212808,70.36780253269427,49.068638274512956
16.879252835223483,70.3968043399646,49.0904537069807
16.915276851234154,70.42570941065445,49.1124366923036
16.95130086724483,70.45451780618656,49.13458712409424
16.987324883255503,70.48322959953293,49.156904875961246
17.023348899266175,70.51184487523125,49.179389801480944
17.059372915276853,70.54036372939986,49.20204173417127
17.095396931287524,70.5687862697515,49.224860487468035
17.131420947298196,70.59711261560572,49.24784585470353
17.167444963308874,70.62534289789986,49.27099760908742
17.203468979319545,70.65347725919868,49.29431550368997
17.23949299533022,70.68151585370279,49.31779927142763
17.275517011340895,70.70945884725553,49.34144862505099
17.311541027351566,70.73730641734862,49.36526325713502
17.34756504336224,70.7650587531264,49.389242840071795
17.383589059372916,70.79271605538867,49.41338702606543
17.419613075383587,70.82027853659226,49.437695447129514
17.455637091394262,70.84774642085114,49.462167715086856
17.491661107404937,70.87511994393515,49.486803421571686
17.52768512341561,70.90239935326738,49.511602138034114
17.563709139426283,70.92958490792024,49.536563415747125
17.599733155436958,70.95667687860998,49.561686785815894
17.63575717144763,70.98367554768997,49.5869717591895
17.671781187458304,71.01058120914252,49.61241782667512
17.70780520346898,71.0373941685693,49.638024458954504
17.74382921947965,71.06411474318047,49.66379110660297
17.77985323549033,71.09074326178225,49.68971720011081
17.815877251501,71.11728006476325,49.71580214990702
17.85190126751167,71.1437255040793,49.74204534638558
17.88792528352235,71.17007994323689,49.76844615993403
17.92394929953302,71.19634375727532,49.79500394096458
17.959973315543696,71.2225173327473,49.82171801994756
17.99599733155437,71.24860106769823,49.84858770744738
18.032021347565042,71.27459537164404,49.87561229416082
18.068045363575717,71.30050066554773,49.902791050957845
18.10406937958639,71.3263173817943,49.9301232289248
18.140093395597063,71.35204596416452,49.95760805941
18.176117411607738,71.37768686780714,49.98524475407187
18.212141427618413,71.4032405592097,50.01303250492935
18.248165443629084,71.42870751616809,50.04097048441488
18.28418945963976,71.4540882277544,50.0690578454297
18.320213475650434,71.4793831942838,50.09729372140167
18.356237491661105,71.50459292727959,50.12567722634541
18.39226150767178,71.52971794943716,50.15420745492499
18.428285523682455,71.5547587945864,50.1828834825189
18.464309539693126,71.57971600765278,50.21170436528756
18.500333555703804,71.60459014461692,50.24066914024316
18.536357571714476,71.62938177247298,50.26977682532198
18.572381587725147,71.65409146918546,50.29902641945906
18.608405603735825,71.67871982364467,50.3284169026653
18.644429619746496,71.7032674356209,50.35794723610699
18.68045363575717,71.72773491571708,50.38761636218767
18.716477651767846,71.75212288532012,50.41742320463248
18.752501667778517,71.77643197655087,50.44736666857478
18.788525683789192,71.8006628322127,50.47744564064525
18.824549699799867,71.82481610573872,50.50765898906332
18.86057371581054,71.84889246113758,50.538005563731005
18.896597731821213,71.872892572938,50.56848419632905
18.932621747831888,71.8968171261318,50.5990937004155
18.96864576384256,71.92066681611571,50.62983287152657
19.004669779853234,71.94444234863175,50.660700487279904
19.04069379586391,71.96814443970626,50.691695307480146
19.07671781187458,71.99177381558759,50.72281607422686
19.112741827885255,72.01533121268251,50.75406151202476
19.14876584389593,72.03881737749114,50.785430327896236
19.1847898599066,72.06223306654073,50.81692121149627
19.22081387591728,72.08557904631796,50.848532835229555
19.25683789192795,72.10885609319998,50.88026385436993
19.292861907938622,72.13206499338412,50.912112907182156
19.3288859239493,72.15520654281636,50.94407861504591
19.364909939959972,72.17828154711833,50.976159582582014
19.400933955970647,72.20129082151323,51.008354397781
19.43695797198132,72.2242351907502,51.040661632133826
19.472981987991993,72.24711548902766,51.073079840764905
19.509006004002668,72.26993255991516,51.105607562567315
19.545030020013343,72.2926872562741,51.138243320340166
19.581054036024014,72.31538044017708,51.170985620928306
19.61707805203469,72.33801298282603,51.20383295536405
19.653102068045364,72.3605857644691,51.23678379901119
19.689126084056035,72.38309967431634,51.26983661171115
19.72515010006671,72.40555561045394,51.30298983793126
19.761174116077385,72.42795447975752,51.33624190691517
19.797198132088056,72.45029719780398,51.36959123283542
19.83322214809873,72.47258468878225,51.403036214948116
19.869246164109406,72.49481788540275,51.436575237749636
19.905270180120077,72.5169977288057,51.47020667113551
19.941294196130755,72.53912516846827,51.5039288705613
19.977318212141427,72.56120116211036,51.5377401772056
20.0133422281521,72.58322667559952,51.57163891813498
20.049366244162776,72.60520268285435,51.60562340647105
20.085390260173448,72.62713016574705,51.63969194155944
20.121414276184122,72.64901011400457,51.67384280914092
20.157438292194797,72.67084352510881,51.70807428152428
20.19346230820547,72.69263140419554,51.74238461776136
20.229486324216143,72.71437476395234,51.77677206382394
20.265510340226818,72.73607462451528,51.811234852782576
20.30153435623749,72.75773201336463,51.84577120498732
20.337558372248164,72.77934796521934,51.88037932825038
20.37358238825884,72.80092352193061,51.91505741803061
20.40960640426951,72.82245973237423,51.949803657619874
20.445630420280185,72.84395765234186,51.98461621833131
20.48165443629086,72.86541834443149,52.01949325968929
20.51767845230153,72.8868428779365,52.05443292962128
20.55370246831221,72.908232328734,52.08943336465147
20.58972648432288,72.92958777917194,52.12449269009615
20.625750500333552,72.95091031795535,52.15960902026081
20.66177451634423,72.97220104003152,52.19478045863907
20.697798532354902,72.99346104647421,52.230005098113175
20.733822548365577,73.01469144436685,52.26528102115625
20.76984656437625,73.03589334668482,52.30060630003628
20.805870580386923,73.05706787217682,52.3359789970216
20.841894596397598,73.07821614524515,52.37139716458813
20.877918612408273,73.09933929582526,52.40685884562816
20.913942628418944,73.12043845926422,52.44236207366071
20.94996664442962,73.1415147761984,52.4779048730435
20.985990660440294,73.1625693924302,52.51348525918641
21.022014676450965,73.18360345880389,52.54910123876647
21.05803869246164,73.20461813108066,52.58475080994439
21.094062708472315,73.22561456981279,52.62043196258251
21.130086724482986,73.24659394021691,52.65614267846421
21.16611074049366,73.26755741204651,52.691880931514774
21.202134756504336,73.28850615946365,52.727644688023645
21.238158772515007,73.30944136090983,52.76343190686808
21.274182788525685,73.33036419897607,52.79924053973809
21.310206804536357,73.35127586027224,52.835068531362865
21.346230820547028,73.37217753529562,52.87091381973831
21.382254836557706,73.3930704182988,52.9067743363561
21.418278852568378,73.41395570715666,52.94264800643376
21.454302868579052,73.43483460323284,52.978532749146176
21.490326884589727,73.45570831124537,53.01442647785822
21.5263509006004,73.47657803913171,53.050327100358594
21.562374916611073,73.497444997913,53.08623251909483
21.59839893262175,73.51831040155778,53.12214063140942
21.63442294863242,73.53917546684505,53.1580493297771
21.670446964643094,73.56004141322651,53.19395650204318
21.70647098065377,73.58090946268851,53.22986003166295
21.74249499666444,73.60178083961311,53.26575779794212
21.778519012675115,73.62265677063877,53.301647676278314
21.81454302868579,73.64353848452026,53.33752753840342
21.85056704469646,73.66442721198828,53.373395252627084
21.886591060707136,73.68532418560827,53.40924868408098
21.92261507671781,73.7062306396389,53.44508569496405
21.958639092728482,73.72714780988997,53.48090414478862
21.99466310873916,73.7480769335798,53.51670189062734
22.030687124749832,73.7690192491922,53.55247678736098
22.066711140760507,73.78997599633294,53.58822668792701
22.10273515677118,73.81094841558584,53.62394944356892
22.138759172781853,73.8319377483683,53.659642904086326
22.174783188792528,73.8529452367866,53.695304918085725
22.210807204803203,73.8739721234906,53.730933333232024
22.246831220813874,73.8950196515283,53.76652599650062
22.28285523682455,73.91608906419981,53.8020807544302
22.318879252835224,73.9371816049111,53.837595453376075
22.354903268845895,73.95829851702744,53.87306793976411
22.39092728485657,73.97944104372641,53.908496060345215
22.426951300867245,74.00061042785073,53.94387766245027
22.462975316877916,74.02180791176079,53.979210594245664
22.49899933288859,74.04303473718682,54.01449270498915
22.535023348899266,74.064292145081,54.04972184528622
22.57104736490994,74.08558137546909,54.08489586734683
22.607071380920612,74.10690366730215,54.12001262524252
22.643095396931287,74.12826025830778,54.155069975163855
22.67911941294196,74.14965238484137,54.190065775678114
22.715143428952633,74.17108128173712,54.22499788798742
22.751167444963308,74.19254818215892,54.25986417618691
22.787191460973983,74.21405431745112,54.294662507523306
22.823215476984654,74.23560091698916,54.329390752653524
22.85923949299533,74.25718920803018,54.36404678590356
22.895263509006003,74.27882041556346,54.398628485527404
22.93128752501668,74.30049576216089,54.433133733966145
22.96731154102735,74.32221646782733,54.46756041810704
23.003335557038024,74.34398374985102,54.50190642954273
23.0393595730487,74.36579882265393,54.536169664830354
23.07538358905937,74.38766289764217,54.570348025750704
23.111407605070045,74.40957718305637,54.60443941956733
23.14743162108072,74.4315428838222,54.638441759285485
23.18345563709139,74.45356120140084,54.67235296391105
23.219479653102066,74.4756333336397,54.70617095870924
23.25550366911274,74.49776047462305,54.73989367546316
23.291527685123416,74.51994381452292,54.773519052732134
23.327551701134087,74.54218453945008,54.80704503610981
23.363575717144762,74.56448383130515,54.840469578482
23.399599733155437,74.58684286763,54.87379064028416
23.43562374916611,74.60926282145917,54.90700618975863
23.471647765176783,74.63174486117167,54.94011420321143
23.507671781187458,74.65429015034286,54.97311266526868
23.54369579719813,74.67689984759673,55.0059995691326
23.579719813208804,74.69957510645827,55.03877291683708
23.61574382921948,74.72231707520633,55.0714307195027
23.651767845230154,74.74512689672656,55.103970997591254
23.687791861240825,74.76800570836484,55.13639178115974
23.7238158772515,74.79095464178097,55.168691110113755
23.759839893262175,74.81397482280272,55.200867034460266
23.795863909272846,74.83706737128027,55.23291761455974
23.83188792528352,74.86023340094106,55.26484092137761
23.867911941294196,74.88347401924493,55.29663503673501
23.903935957304867,74.9067903272399,55.32829805355877
23.939959973315542,74.93018341941819,55.359828076130704
23.975983989326217,74.95365438357281,55.39122322033599
24.01200800533689,74.97720430065462,55.42248161391077
24.048032021347563,75.00083424462983,55.45360139668895
24.084056037358238,75.02454528233814,55.48458072084798
24.120080053368913,75.04833847335127,55.5154177511538
24.156104069379584,75.07221486983211,55.546110665204814
24.19212808539026,75.09617551639451,55.57665765367483
24.228152101400934,75.12022144996348,55.60705692055504
24.264176117411605,75.14435369963621,55.63730668339491
24.30020013342228,75.1685732865435,55.66740517354205
24.336224149432955,75.19288122371208,55.697350636380875
24.37224816544363,75.21727851592725,55.727141331570195
24.4082721814543,75.24176615959655,55.75677553327964
24.444296197464976,75.26634514261397,55.786251530424835
24.48032021347565,75.29101644422472,55.81556762690141
24.51634422948632,75.31578103489105,55.844722141817655
24.552368245496996,75.34063987615849,55.873713409725966
24.58839226150767,75.36559392052318,55.90253978085292
24.624416277518346,75.39064411129962,55.93119962132803
24.660440293529017,75.41579138248957,55.95969131341107
24.696464309539692,75.4410366586515,55.98801325571806
24.732488325550367,75.46638085477097,56.01616386344572
24.76851234156104,75.49182487613199,56.04414156859452
24.804536357571713,75.51736961818895,56.0719448201902
24.840560373582388,75.54301596643975,56.09957208450378
24.87658438959306,75.5687647962996,56.127021845269944
24.912608405603734,75.5946169729759,56.15429260390394
24.94863242161441,75.62057335134388,56.1813828797168
24.984656437625084,75.64663477582336,56.20829121012885
25.020680453635755,75.67280208025643,56.2350161508817
25.05670446964643,75.69907608778604,56.26155627624838
25.092728485657105,75.72545761073563,56.28791017924182
25.128752501667776,75.75194745048991,56.31407647182155
25.16477651767845,75.7785463973764,56.34005378509863
25.200800533689126,75.80525523054827,56.36584076953871
25.236824549699797,75.83207471786812,56.39143609516327
25.272848565710472,75.85900561579292,56.41683845174906
25.308872581721147,75.8860486692599,56.44204654902546
25.34489659773182,75.91320461157376,56.467059116870125
25.380920613742493,75.94047416429484,56.491874905502506
25.416944629753168,75.96785803712852,56.51649268567549
25.452968645763843,75.99535692781578,56.540911248864944
25.488992661774514,76.02297152202485,56.56512940745733
25.52501667778519,76.05070249324419,56.58914599493516
25.561040693795864,76.07855050267656,56.61295986606039
25.597064709806535,76.10651619913439,56.636569897055736
25.63308872581721,76.1346002189363,56.6599749857838
25.669112741827885,76.16280318580499,56.68317405192402
25.70513675783856,76.19112571076624,56.706166037147504
25.74116077384923,76.21956839204938,56.728949905289554
25.777184789859906,76.2481318149889,56.75152464252
25.81320880587058,76.2768165519274,56.77388925751126
25.84923282188125,76.30562316211997,56.796042781604044
25.885256837891927,76.33455219163977,56.817984268970896
25.9212808539026,76.36360417328505,56.83971279677717
25.957304869913273,76.39277962648747,56.861227465339844
25.993328885923948,76.42207905722188,56.88252739828382
26.029352901934622,76.45150295791743,56.90361174269587
26.065376917945297,76.4810518073701,56.924479669276096
26.10140093395597,76.51072607065669,56.94513037248698
26.137424949966643,76.54052619905019,56.96556307069991
26.173448965977318,76.57045262993667,56.98577700633922
26.20947298198799,76.60050578673346,57.00577144602373
26.245496997998664,76.63068607880905,57.025545680705655
26.28152101400934,76.66099390140431,57.045099025806984
26.31754503002001,76.69142963555522,57.064430821353334
26.353569046030685,76.72199364801715,57.08354043210505
26.38959306204136,76.75268629119066,57.1024272476858
26.425617078052035,76.78350790304884,57.121090682708406
26.461641094062706,76.81445880706613,57.139530176898056
26.49766511007338,76.84553931214882,57.15774519521282
26.533689126084056,76.87674971256693,57.17573522796144
26.569713142094727,76.90809028788797,57.19349979091834
26.605737158105402,76.93956130291194,57.21103842543591
26.641761174116077,76.9711630076082,57.22835069855406
26.677785190126748,77.00289563705385,57.24543620310689
26.713809206137423,77.03475941137371,57.26229455782658
26.749833222148098,77.06675453568204,57.27892540744447
26.785857238158773,77.09888120002572,57.29532842278928
26.821881254169444,77.13113957932936,57.311503300882414
26.85790527018012,77.16352983334178,57.32744976503047
26.893929286190794,77.19605210658442,57.34316756491473
26.929953302201465,77.22870652830123,57.358656476677815
26.96597731821214,77.26149321241046,57.373916303007384
